N,scor_ijk,scor_jik,scor_kij,scor_kji,scor_ikj,scor_jki,scor_block,timp_ijk,timp_jik,timp_kij,timp_kji,timp_ikj,timp_jki,timp_block,block_size
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.848633,1.260715,1.053419,2.247109,1.226683,2.542068,3.347590,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.854701,1.259660,1.059766,2.150771,1.234830,2.415551,3.206731,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.859716,1.274660,1.061070,2.317372,1.183679,2.634846,3.329994,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.870604,1.432910,1.180509,2.465805,1.143887,2.197529,2.871930,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.855946,1.473892,1.214112,2.445348,1.131905,2.249308,2.910327,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.854756,1.460487,1.212488,2.241017,1.092126,1.965896,2.635327,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.899198,1.334648,1.224191,1.862554,1.135227,2.518736,3.190226,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.889796,1.296470,1.224614,1.880663,1.155718,2.592574,3.252905,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.902051,1.311286,1.250653,1.881940,1.280576,2.026586,2.709036,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.885124,1.377861,1.189230,1.867505,1.220786,2.046872,2.723551,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.872802,1.372247,1.225767,1.875493,1.213198,2.043426,2.719510,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.869634,1.376793,1.194891,1.889836,1.201130,2.058082,2.732624,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.859124,1.372482,1.235190,1.893240,1.215456,2.062058,2.808473,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.855019,1.413083,1.251881,1.925912,1.257838,1.999854,2.780003,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.853915,1.420273,1.229984,1.935564,1.256597,2.015612,2.816495,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.860159,1.431039,1.244050,1.960511,1.257344,1.962879,2.696607,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.845782,1.488070,1.210372,2.014612,1.237772,1.923581,2.621652,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.875377,1.502173,1.183897,2.046227,1.242973,1.909501,2.606353,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.938311,1.307224,1.200581,2.018721,1.267131,1.936989,2.751048,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.869603,1.405155,1.183322,1.955902,1.244293,1.926484,2.735005,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.882713,1.396393,1.243828,1.974018,1.358010,1.931685,2.692980,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.905193,1.407773,1.249868,1.978354,1.401601,1.933381,2.625042,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.906703,1.422977,1.172641,1.960182,1.401224,1.958677,2.654378,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.893540,1.432048,1.134269,1.930766,1.394914,1.939677,2.632047,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.885147,1.416633,1.179175,1.945607,1.390033,1.932132,2.617252,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.885787,1.418835,1.184650,1.966266,1.411935,1.949372,2.637410,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.905018,1.395890,1.140764,1.952980,1.253181,1.938211,2.606586,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.887691,1.349703,1.261403,2.108858,1.047108,2.085164,2.759103,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.837901,1.462396,1.243120,1.963116,1.238494,1.972648,2.728997,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.838763,1.494193,1.175972,2.042090,1.273686,1.923888,2.661903,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.880581,1.313721,1.161216,2.038300,1.317458,1.952759,2.726219,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.907346,1.273539,1.190099,2.037003,1.341164,1.970382,2.785755,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.894580,1.326151,1.200475,2.010793,1.298518,1.949130,2.762988,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.860905,1.392919,1.186336,1.951214,1.204443,1.897655,2.715516,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.853005,1.389530,1.192516,2.097340,1.085182,2.071800,2.759262,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.901005,1.314898,1.247422,1.895178,1.143565,2.480486,3.154654,128
